140050047,HUERTA DE MACHITA,R,205330.093,1034235.759,14005,
140050048,RANCHO LAS TRES PUERTAS,R,205318,1034309,14005,
140050050,ESPINOS,R,205142.94,1033926.463,14005,
140050051,NINGUNO [ANTENA DE RADIO],R,205412.263,1034352.124,14005,
140050052,CARLOS MONTES,R,204838.267,1034542.676,14005,
140050053,CARLOS RAVELERO,R,205023.018,1034432.494,14005,
140050054,CECILIO ADAME,R,204910.047,1034555.174,14005,
140050055,CERRO DE LA TORTUGA,R,204956,1034430,14005,
140050056,EL COCO,R,205400.054,1034501.565,14005,
140050057,EL CRUCERO (CRUCERO DE LA VIA),R,205138.459,1034607.354,14005,
140050058,CHIVEROS,R,204956.314,1034513.677,14005,
140050059,FRANCISCO MURILLO,R,204923.823,1034537.99,14005,
140050060,LA PAROTA [GRANJA],R,205406.057,1034347.015,14005,
140050061,HIGUERAS MORADAS,R,205227.278,1033939.015,14005,
140050062,LA JOYA,R,204932.372,1034520.906,14005,
140050063,LOS LLANOS DE ELENA,R,204746.957,1034536.719,14005,
140050064,LA MESA,R,205041.217,1034547.506,14005,
140050065,EL MIRADOR,R,204958.668,1034315,14005,
140050066,LAS PALOMAS (CORRAL FALSO),R,204819.282,1034318.492,14005,
140050067,LAS PEINADAS,R,205004.538,1034324.137,14005,
140050068,NINGUNO [PREPARATORIA],R,205002.782,1034446.323,14005,
140050069,PRISCILIANO SANCHEZ,R,204702.885,1034346.806,14005,
140050070,RANCHO DOÑA MARY,R,204953.368,1034312.745,14005,
140050071,RANCHO EL AGOSTADERO,R,204738.964,1034255.859,14005,
140050072,SACAMECATE,R,204944.161,1034459.466,14005,
140050073,PASO DE SANTA ROSA,R,205517.032,1034335.137,14005,
140050074,LA CANTERA,R,205052.834,1034356.893,14005,
140050075,LAS JUNTAS,R,205058,1034330,14005,
140050076,LA LOMA,R,205000.208,1034323.574,14005,
140050077,EL POLVORIN (CASA SALESIANA),R,204913.235,1034342.44,14005,
140050078,LOS BARROS,R,205225.722,1033831.676,14005,
140050079,UCMA [PLANTA DE TRATAMIENTO],R,204848.96,1034246.15,14005,
140050080,LA MIELERA [FABRICA],R,205141.34,1034401.58,14005,
140060001,AMECA,U,203255,1040235,14006,
140060002,ALTAVISTA DE RAMOS,R,202625.693,1040122.735,14006,
140060003,LOS AMIALES,R,202821.854,1035906.096,14006,
140060004,EL ARCO,R,203634.146,1040422.647,14006,
140060005,ARROYO HONDO,R,203346.271,1040554.155,14006,
140060007,LA ATREVIDA,R,203223.196,1041133.48,14006,
140060008,LA BARRANCA DEL CUIS,R,203034.829,1040808.736,14006,
140060009,HACIENDA BLANCA (LA BLANCA),R,203451.892,1040342.101,14006,
140060010,BUENOS AIRES,R,203453.573,1040153.31,14006,
140060011,EL CABEZON (EL LIMON),U,202947,1035708,14006,
140060012,CAIMANERO (EL QUELITE),R,203200.551,1035902.928,14006,
140060013,LA CALERA DE ABAJO,R,203059.476,1040342.062,14006,
140060014,LA CALERA DE ARRIBA,R,203016.36,1040357.903,14006,
140060015,LA NUEVA CANTERIA (EL POCHOTE),R,203150.834,1040502.282,14006,
140060017,EL CERRITO DEL CUIS,R,203304.936,1040613.076,14006,
140060018,LA CORONILLA,R,202842.828,1040409.986,14006,
140060019,EL CUIS (EL TASAJO),R,203245.454,1040724.568,14006,
140060020,DON MARTIN,R,203457.471,1040134.856,14006,
140060022,LA ESTANCITA,R,203403.53,1040036.535,14006,
140060023,GUARACHILLA,R,203343.709,1040737.29,14006,
140060024,LA HIGUERA,R,203243.405,1040436.513,14006,
140060025,LA HUERTA DE SAN JAVIER,R,202858.128,1040026.684,14006,
140060026,JAYAMITLA (COLMENAR),R,203526.036,1041041.59,14006,
140060027,LABOR DE SOLIS,R,203404.032,1035912.545,14006,
140060028,LAGUNILLAS,R,203443.91,1041317.85,14006,
140060030,EL MAGISTRAL,R,202740.209,1040700.123,14006,
140060031,MALPASITO,R,203345.729,1040831.703,14006,
140060032,MALPASO DE LA PEQUEÑA,R,203358.892,1040818.401,14006,
140060033,MESA DE RAMOS,R,202449.371,1040143.705,14006,
140060034,LOS MORILLOS,R,203434.65,1040910.026,14006,
140060036,EL OJO DE AGUA,R,203752.301,1040522,14006,
140060037,LAS PAREDES,R,203259.669,1035356.004,14006,
140060038,LA PAREJA,R,203543.727,1041416.543,14006,
140060039,LOS PILARES,R,203111.168,1040622.618,14006,
140060040,LAS PILAS,R,203709.459,1040518.573,14006,
140060041,LOS POCITOS,R,203213.783,1035615.739,14006,
140060042,EL PORTEZUELO,R,203559.878,1040248.027,14006,
140060043,QUEIXPAN,R,203633.152,1041427.994,14006,
140060044,LAS RAICES,R,203626.289,1041303.614,14006,
140060045,EL REALITO,R,203218.728,1041033.017,14006,
140060046,EL SABINO,R,202833.813,1040307.396,14006,
140060047,SAN ANTONIO MATUTE,R,203344.401,1035716.45,14006,
140060048,SAN ANTONIO PUERTA DE LA VEGA,R,203526.791,1035354.395,14006,
140060049,SAN IGNACIO,R,203049.415,1040158.165,14006,
140060050,SAN MIGUEL,R,203252.239,1040532.607,14006,
140060051,SAN NICOLAS,R,203339.025,1040627.063,14006,
140060052,SANTA MARIA DE LA HUERTA,R,202704.502,1040156.552,14006,
140060053,SANTA ROSA,R,203041.145,1035822.472,14006,
140060054,EL SAUCILLO,R,202945.199,1040709.768,14006,
140060057,EL TEXCALAME,R,202721.056,1040417.272,14006,
140060058,VILLA HERMOSA,R,202942.164,1035930.343,14006,
140060059,LA VILLITA,R,203511.229,1041020.753,14006,
140060060,ZACAPOAXTLA,R,203630.398,1041120.931,14006,
140060061,EL ZOQUITE,R,202948.873,1040624.753,14006,
140060062,LOS HORNOS,R,202926.253,1040429.879,14006,
140060063,EL BRILLANTE,R,203403.036,1040221.15,14006,
140060064,OJO DE AGUA (LOS CAMICHINES),R,203013.271,1040759.414,14006,
140060065,RANCHO LOS ARBOLITOS (LA CIENEGA PRIETA),R,203209.077,1041204.942,14006,
140060066,EL GUAYABO,R,203221.222,1041151.601,14006,
140060068,LA LAGUNA SECA,R,203841.29,1041020.039,14006,
140060070,EL NARANJO (LA GIGANTERA),R,203204.755,1040323.881,14006,
140060071,LOS PUENTES DEL CABEZON,R,203210.099,1035719.065,14006,
140060072,LOS ANGELES (LOS TERREROS),R,203133.58,1041317.739,14006,
140060073,CRUCERO DE SAN ANTONIO,R,203212.029,1035645.661,14006,
140060075,EL MAPO,R,203411.013,1040256.683,14006,
